Forest Hills Wellness,nutritionists,"Dara is a Registered Dietitian and Certified NYSNutritionist, with broad experience in food and nutrition. She has worked in clinical, community, and corporate nutrition settings. She currently has a thriving private practice in New York specializing in weight management, diabetes, cardiovascular disease, bariatric surgery diet management, pre and post natal care, gastrointestinal disturbances, general wellness, and more.Working one on one with her clients is her true passion.
Dara also lectures at universities in New York, which enables her to stay current on new and emerging nutrition issues. She is actively involved in nutrition research and her work has been published in theJournal of the American Dietetic Association. Media appearances include a guest spot on WBNX-TV, where she discussed the health benefits of yogurt and probiotics.
Her academic achievements include a Masters degree in PublicHealth Nutrition from Hunter College, where she received the Dorothy EpsteinNutrition Fell",foresthillswellness.com,(718) 544-0770,"112-41 Queens Blvd Ste 100 Forest Hills, NY 11375 ","https://s3-media1.fl.yelpcdn.com/bphoto/Pv3GHaqigwMpjo8_97WceA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/lietsF6UgtcrAWx-oEOIsQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-J8clDGegBx1bCwnWSX3kA/o.jpg,","Nutritionists,Dietitians,",Forest Hills,11375
Eathority,nutritionists,"Clients come to me to heal their relationships with food and their bodies so they can live a fuller life. You may have a desire to lose weight but are beginning to understand that dieting and restriction no longer serve you. You may be unsure and nervous about how to navigate the world without food and exercise rules, but want to explore how to have a relaxed approach to eating and movement. You may want to feel less guilt and shame around eating and learn how to truly enjoy food. You may also be interested in developing skills for dealing with difficult body image days.

I believe in a weight-inclusive approach that focuses on healthy behaviors instead of restriction and weight. I provide respectful care to people of all sizes, and work to promote flexible, individualized eating. Using intuitive eating principles, I will help you end the cycle of dieting, and guide you towards a peaceful relationship with food and your body.

I provide a warm, non-judgmental environment for you to freely discuss your food and body concerns. I will never tell you what to do or judge you for any past or current behaviors or for desiring to lose weight. Together, we will explore what behaviors are helpful and harmful and you are free to keep them up or not.",eathority.com,(661) 713-1954,"131 W 3rd St New York, NY 10012 ","https://s3-media4.fl.yelpcdn.com/bphoto/BfGBeDHMNuJIsVdtGf4D0g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/2iKYcUiBUUkWOoP3n0mTqA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/6eelFRaR_EiTrN-beaLGrQ/o.jpg,","Nutritionists,Dietitians,Health Coach,",New York,10012
Priceless Nutrition & Wellness,nutritionists,"I'm a Registered Dietitian Nutritionist (RD) and a Certified Dietitian Nutritionist in the state of New York. My specialities include prenatal, postnatal, pediatrics, and plant-based diets. I make it easier for moms-to-be, mothers, and their families to choose the foods that they love while also nourishing and fueling themselves. Incorporating a positive relationship with foods and your eating habits can make such a huge difference in your health (and life) and you can take control over this with the right guidance. As an RD, I only provide scientifically backed, evidence-based nutrition advice. I also rely heavily on my plant-based approach. I focus so much on plant-based foods because the research consistently indicates how beneficial having a diet full of these types of foods is. I encourage my clients to incorporate more fruits, vegetables, nuts, seeds, and whole grains while still enjoying things like pizza, chips, chocolate, and cake. I truly believe that health and happiness comes from a well-balanced diet that emphasizes plants but also leaves room for the other stuff. 

I'd love to help you on your journey towards nourishing yourself and/or your family while also having a positive relationship with food. Please contact me for your free 15 minute discovery call to see if working together will help you!",pricelessrd.com,(646) 584-4140,"378 Union Ave Fl 2 New York, NY 11211 ","https://s3-media4.fl.yelpcdn.com/bphoto/yGLYxhUeV8g615caaOEMyA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/SxulNpbqEMc2YCaaod_6bA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Lbfd6DJBhtcPf_yWaH91pg/o.jpg,","Nutritionists,Dietitians,Health Coach,",New York,11211
Laura Lagano Wellness,nutritionists,,lauralagano.com,(917) 829-0250,"931 Bloomfield St Hoboken, NJ 07030 ","https://s3-media4.fl.yelpcdn.com/bphoto/H_7E4nSfsqWXW1cXy81f6Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ksr3pdkliNId8hbzWj-rPA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2ne_x6llgMcCfn3qwpeevQ/o.jpg,","Nutritionists,Medical Cannabis Referrals,",Hoboken,07030
Pashko Wellness,nutritionists,"My nutritional  programs start at one  month long and can be ongoing for as much time as needed. The initial consult we will go over your medical history, dietary and exercise habits, and goals. I will help you to come up with a routine and meal plan, vitamins and supplements (if indicated) as well as food shopping suggestions to help you to feel better. Whether you need more energy, strength, better digestion, less stress, to sleep better or lose weight, I can get you there. I don't believe in rigidity, cutting out food groups, deprivation, or liquid diets. I want you to succeed and not feel restricted. This should be a lifestyle, not just simply about the scale or short term success. It's most important to feel healthy, confident and strong for the long-term!

Our follow up is generally once per week which can be in the office or via phone/Skype if you live out of town. I will ask you to keep a food/exercise diary online which I have access to so I can review your progress. Additionally, many of my clients are very social and eat out a lot. If that sounds like you, I can review menus from places you frequent and direct you on how to order if designing a meal plan just doesn't fit into your lifestyle. During our program, you will have unlimited access to email and text messages and will be responded to always within a timely fashion.",pashkowellness.com,(917) 549-3187,"10 W 74th St New York, NY 10023 ","https://s3-media3.fl.yelpcdn.com/bphoto/drrUzHnD9LaTe80edpEt8w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/bXj7i5HNK48OxtyweJYEDA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ntODbwoJ9M143zAw-QpqHA/o.jpg,","Nutritionists,",New York,10023
Erin Assenza,nutritionists,My job is to educate and and empower you to feel good about your food choices so you feel radiant and unstoppable- all the time.   If this sounds like something you've been waiting for let me know what you're struggling with.,erinassenza.com,(516) 510-2016,"108 Dean St Brooklyn, NY 11201 ","https://s3-media1.fl.yelpcdn.com/bphoto/Tf61XkHRHDlZ1k-ul0Upgg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/QqBlfoL1FHfsvFrG8y6HIQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/EZZBrxsKl1eUskpi3t7SGA/o.jpg,","Health Coach,Nutritionists,",Brooklyn,11201
The Art of Conscious Living,nutritionists,"Individual nutritional counseling and corporate wellness programs available. Natural solutions to Health improvement, Weight loss and Reversal of illness. Offering expert nutritional assessments, working with clients on a world of health conditions. Reverse many health problems 100% naturally through diet alone. 

Specializing in weight loss, reversing acid reflux,  GERD, high cholesterol, type 2 diabetes, candida, yeast infections and cancer recovery. All women's and men's health issues.",artofconsciousliving.com,(917) 842-0177,"Brooklyn, NY 11201 ","https://s3-media4.fl.yelpcdn.com/bphoto/AavZT8kkQeZZL3ddztp_Uw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/IwyprSpjcWUnfHLp1sdqOA/o.jpg,","Nutritionists,Weight Loss Centers,",Brooklyn,11201
Design By Fitness,nutritionists,"Elite Personal Training
Focused Workouts Tailored to Your Individual Needs
Be Fit To Go App 24/7 Nutrition and Fitness Support
Unique and Fun Weight Loss Programs",designbyfitness.com,(201) 451-7752,"150 Bay St Jersey City, NJ 07302 ","https://s3-media3.fl.yelpcdn.com/bphoto/TcpN0qloVSSv5TRmqvw2KQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/OpDWOgS_xQbvTjPCALspiw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/fI6VVj6nuLaxRjoHK3VBUg/o.jpg,","Trainers,Nutritionists,",Jersey City,07302
"Laura Lacey, LMT",nutritionists,"Massage for Women
Specializing in Prenatal and Postpartum Massage.
Also offers Baby Massage and Baby Nutrition classes",lauralacey.com,(201) 927-0648,"212 1/2 7th St Jersey City, NJ 07302 ","https://s3-media2.fl.yelpcdn.com/bphoto/JE4W50AMkfk7BM7zJaGWIg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/6vkSBV--E0erex6k2OEdVw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/hgXTZywy9UnTcMClwD0-Ng/o.jpg,","Massage,Nutritionists,",Jersey City,07302
"Cori Stern, DC - Health Point Natural Nutrition Center",nutritionists,"Nutrition Response Testing is an amazing and extremely accurate method for zeroing in on exactly what is going on in your body and exactly what your body needs to fix it. When you use specific nutrition, you get specific results. We have helped people with every symptom you can think of become healthier. No matter what diagnosis you have received or what medications you may be on, Nutrition Response Testing is a completely safe and natural method for restoring your health. Using this non-invasive method, we are able to custom-design a program that fits your body's needs exactly, like a tailor made suit. We use nutritional supplements that are made out of whole, organic food and that are very affordable. We also know it's not very easy to change the way you've been eating and that there is a lot of confusing information out there. We are experts at helping you improve your diet, one week at a time and teach you EVERYTHING you need to know to eat correctly. If you are ready to become healthy once and for all, we have good news for you- there is HOPE! We know how to HELP!",healthpointnutrition.com,(718) 358-1155,"122-15 25th Rd Ste B3 Flushing, NY 11354 ","https://s3-media2.fl.yelpcdn.com/bphoto/IgTFz8J6bDLb2i5f4xHOZw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/O0QxT7DsSlrNTE6zEQp2WA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/AGGCuxGA0sowrZ9A5tmf8g/o.jpg,","Chiropractors,Nutritionists,Acupuncture,",Flushing,11354
Shape Fitness For Women,nutritionists,"New on Site Licensed and certified  
Nutrition specialist
​
New   nutritional  programs  designed  to assist in weight loss.

Shape fitness offers private and semi private personal training programs that include our exclusive meal program that integrates exercise with a balanced eating program, resulting in weight loss ,body fat reduction

Shape Fitness is  a proud member of the Forest hills chamber of commerce. We specialize in; personal training,  post rehab,  senior, youth and group training, nutrition,strength conditioning, pre-post natal, with exclusive personal attention.

We also provide free parking to all our clients",shapefitnessforwomen.com,(347) 348-0419,"11020 73rd Rd Ste 1d Forest Hills, NY 11375 ","https://s3-media1.fl.yelpcdn.com/bphoto/_p7tqmPJtfzgkNTQ885s4A/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gSoWP1MjMvh-Avg6W3vXzg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/z9p4KazUed30IER0btV3oQ/o.jpg,","Nutritionists,Trainers,Pilates,",Forest Hills,11375
FITMISSNYC,nutritionists,"Nutritional coaching to reach your body composition goals.  The key to a fit body is nutrition. You spend an hours working hard in the gym, learn how to eat for optimal results.  Goals of weight loss, muscle gain, definition, and lifestyle change are all obtainable with FitmissNYC nutritional coaching.  We specialize in customized, easy to follow plans to compliment your active, busy lifestyle. In addition, we create customized fitness and nutrition plans. We coach bikini body and bikini competition training consisting of detailed custom fitness &amp; nutrition to get your best body ever while being healthy and having sustainable results.",fitmissnyc.com,(877) 347-7666,"447 Broadway Fl 2 New York, NY 10013 ","https://s3-media2.fl.yelpcdn.com/bphoto/0wmgWdSdzroD-guQ1X4RrA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/0_YRa-wzwsfiPucWuaYFeA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/0Xfnkk1oo0KbRIyXc91QwA/o.jpg,","Trainers,Nutritionists,",New York,10013
Nutrition Works NY,nutritionists,,nutritionworksny.com,,"275 7th Ave Ste 731 New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/7EEJTYfFJ9cr4HqAe7vGpA/o.jpg,","Nutritionists,",New York,10001
Simply Samantha,nutritionists,"As a health coach, I work with people who are ready to take the next step towards living a healthy life. I specialize in digestive health issues, food sensitivities and allergies. I teach cooking classes, workshops and seasonal programs, and I work one on one with people as well. If you are interested in finding out more, feel free to email or call me, or check out my website. Thanks!",simplysamanthanyc.com,(917) 727-2603,"2109 Broadway Manhattan, NY 10023 ","https://s3-media2.fl.yelpcdn.com/bphoto/OqptxIjbhBf-ckUUSO1fOw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ookA2tS5dWf4MB8-TUY5xQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/BjM9NlNce7N8coYHtbolHw/o.jpg,","Life Coach,Nutritionists,Cooking Classes,",Manhattan,10023
"Irene M Nicolaides,  MS RD CDN",nutritionists,,,(516) 499-7090,"2317 31st St Fl 2 Astoria, NY 11105 ",,"Nutritionists,",Astoria,11105
New York Nutritionist - Carly Feigan,nutritionists,"New York Nutritionist - Carly Feigan specializes in weight management by customizing meal plans for busy people who wish to lose weight, increase their energy, and optimize their health. At last, you can give yourself permission to eat 3 meals and 2-3 delicious snacks a day. Contact Carly today.",headtohealth.com,(646) 226-1745,"706 3rd Ave Fl 6 New York, NY 10017 ","https://s3-media3.fl.yelpcdn.com/bphoto/VUY9AA_qO0BuRC_puqxqcg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/0Y5LTNn_-TJ_Sm9KEI20Cw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/izoALNTFBR5R7mwMRr9F3Q/o.jpg,","Nutritionists,",New York,10017
